task_id	specimen_id	status	review_reasons	raw_box_count	deduped_box_count	text_panel_count	auxiliary_panel_count	main_queue_count	rescue_queue_count	final_queue_count	crop_count	uncovered_unit_count	max_final_crop_area_fraction	overlay_path	queue_path	auxiliary_path	image_path
251	L.1805114	REVIEW	oversized_final_crop	300	72	6	5	6	0	6	6	0	0.45614315385844384	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.1805114/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.1805114/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.1805114/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0255_L.1805114.jpg
252	L.1794692	REVIEW	oversized_final_crop	300	70	4	2	4	0	4	4	0	0.5198146372643017	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.1794692/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.1794692/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.1794692/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0256_L.1794692.jpg
253	BR0000005859665	PASS		300	93	3	2	3	0	3	3	0	0.19312706425663473	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BR0000005859665/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BR0000005859665/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BR0000005859665/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0257_BR0000005859665.jpg
254	K000914505	PASS		300	94	3	5	2	0	2	2	0	0.235247137230936	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000914505/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000914505/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000914505/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0258_K000914505.jpg
255	E00414426	PASS		300	102	7	3	6	1	7	7	0	0.14632794800969268	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00414426/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00414426/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00414426/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0259_E00414426.jpg
256	E00668953	REVIEW	oversized_final_crop	300	87	4	4	4	0	4	4	0	0.4969202898550725	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00668953/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00668953/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00668953/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0260_E00668953.jpg
257	BM001060251	REVIEW	oversized_final_crop	295	69	6	1	5	1	6	6	0	0.5504	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001060251/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001060251/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001060251/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0261_BM001060251.jpg
258	L.3575783	REVIEW	uncovered_text_units	300	85	5	1	5	0	5	5	2	0.29783852511125236	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.3575783/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.3575783/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.3575783/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0263_L.3575783.jpg
259	E00703514	PASS		300	99	8	1	7	0	7	7	0	0.17590039183516742	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00703514/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00703514/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00703514/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0264_E00703514.jpg
260	K001044911	PASS		300	103	6	6	5	1	6	6	0	0.3105570655434757	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K001044911/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K001044911/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K001044911/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0265_K001044911.jpg
261	BM000842241	PASS		300	80	9	4	7	2	9	9	0	0.24805799842395587	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000842241/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000842241/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000842241/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0266_BM000842241.jpg
262	WAG.1522881	REVIEW	oversized_final_crop	279	65	4	1	2	0	2	2	0	0.7407203234105109	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/WAG.1522881/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/WAG.1522881/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/WAG.1522881/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0267_WAG.1522881.jpg
263	E00679622	REVIEW	oversized_final_crop	300	89	5	6	4	1	5	5	0	0.47454284689852994	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00679622/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00679622/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00679622/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0268_E00679622.jpg
264	L.2053996	REVIEW	oversized_final_crop	300	80	4	1	4	0	4	4	0	0.548023495792983	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.2053996/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.2053996/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.2053996/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0269_L.2053996.jpg
265	BM000583717	PASS		300	73	3	1	3	0	3	3	0	0.28368794326241137	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000583717/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000583717/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000583717/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0270_BM000583717.jpg
266	BR0000008967527	PASS		300	81	8	1	7	1	8	8	0	0.11804295436962133	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BR0000008967527/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BR0000008967527/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BR0000008967527/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0271_BR0000008967527.jpg
267	BM000547082	PASS		177	46	4	1	4	0	4	4	0	0.1353254970251052	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000547082/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000547082/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000547082/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0272_BM000547082.jpg
268	K000242782	PASS		300	88	12	2	9	2	11	11	0	0.2665605233405546	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000242782/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000242782/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000242782/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0273_K000242782.jpg
269	P04770487	PASS		211	53	6	1	5	1	6	6	0	0.13337410599594163	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/P04770487/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/P04770487/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/P04770487/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0274_P04770487.jpg
270	K000833124	PASS		300	90	5	6	4	1	5	5	0	0.3216080194797162	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000833124/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000833124/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000833124/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0275_K000833124.jpg
271	K000828739	PASS		300	77	4	4	4	0	4	4	0	0.21025044556285222	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000828739/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000828739/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000828739/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0276_K000828739.jpg
272	E00570050	REVIEW	oversized_final_crop	300	105	4	3	4	0	4	4	0	0.9083814048184594	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00570050/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00570050/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00570050/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0277_E00570050.jpg
273	K000773252	PASS		300	93	7	5	7	0	7	7	0	0.11366573148769563	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000773252/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000773252/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000773252/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0279_K000773252.jpg
274	K000773283	PASS		300	100	7	1	5	2	7	7	0	0.09116764149082658	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000773283/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000773283/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000773283/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0280_K000773283.jpg
275	K000345684	REVIEW	oversized_final_crop	297	100	7	3	6	1	7	7	0	0.3942448926911326	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000345684/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000345684/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000345684/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0281_K000345684.jpg
276	BM000075813	PASS		220	52	5	1	3	1	4	4	0	0.32222681281618887	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000075813/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000075813/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000075813/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0282_BM000075813.jpg
277	BM001072191	REVIEW	oversized_final_crop	300	59	2	1	2	0	2	2	0	0.9593333333333334	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001072191/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001072191/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001072191/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0283_BM001072191.jpg
278	BM000940953	PASS		300	79	7	3	4	3	7	7	0	0.21765564853556485	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000940953/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000940953/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000940953/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0284_BM000940953.jpg
279	BR0000027573990V	PASS		293	87	7	1	6	1	7	7	0	0.13635789956782804	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BR0000027573990V/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BR0000027573990V/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BR0000027573990V/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0285_BR0000027573990V.jpg
280	L.2711900	REVIEW	oversized_final_crop	300	79	7	3	6	0	6	6	0	0.43433859901069094	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.2711900/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.2711900/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/L.2711900/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0286_L.2711900.jpg
281	K000811192	PASS		250	91	7	1	4	1	5	5	0	0.26854598384235095	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000811192/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000811192/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000811192/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0287_K000811192.jpg
282	K000914238	PASS		300	89	3	1	3	0	3	3	0	0.14795485984201862	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000914238/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000914238/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000914238/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0288_K000914238.jpg
283	E00456297	REVIEW	oversized_final_crop	300	94	5	2	4	1	5	5	0	0.4607471575527883	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00456297/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00456297/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00456297/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0289_E00456297.jpg
284	BR0000006918378	PASS		300	108	8	1	7	1	8	8	0	0.14170791324709894	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BR0000006918378/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BR0000006918378/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BR0000006918378/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0290_BR0000006918378.jpg
285	BM001057219	PASS		103	22	3	2	3	0	3	3	0	0.11523881095524383	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001057219/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001057219/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001057219/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0291_BM001057219.jpg
286	BM001057259	REVIEW	oversized_final_crop	300	73	3	1	3	0	3	3	0	0.5912090848363394	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001057259/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001057259/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001057259/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0292_BM001057259.jpg
287	BM001057340	PASS		180	31	10	4	10	0	10	10	0	0.15546426185704743	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001057340/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001057340/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001057340/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0293_BM001057340.jpg
288	K000773906	PASS		235	62	3	3	2	1	3	3	0	0.2419158023184869	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000773906/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000773906/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/K000773906/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0294_K000773906.jpg
289	E00634304	REVIEW	many_final_crops	300	87	17	5	14	3	17	17	0	0.23160802902125296	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00634304/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00634304/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/E00634304/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0295_E00634304.jpg
290	BM000546829	REVIEW	oversized_final_crop	173	42	4	1	4	0	4	4	0	0.5067479320853286	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000546829/05_final_queue/final_queue_overlay.png	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000546829/05_final_queue/final_ocr_queue.tsv	/net/scratch/f70829xm/nhm_scribe_main500_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM000546829/04_candidate_panels/auxiliary_barrier_panels.tsv	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0296_BM000546829.jpg
